product,timestamp,mid_price
EMERALDS,29300,10000.0
EMERALDS,29400,10000.0
EMERALDS,29500,10000.0
EMERALDS,29600,10000.0
EMERALDS,29700,10000.0
EMERALDS,29800,10000.0
EMERALDS,29900,10000.0
EMERALDS,30000,10000.0
EMERALDS,30100,10000.0
EMERALDS,30200,10000.0
EMERALDS,30300,10000.0
EMERALDS,30400,10000.0
EMERALDS,30500,10000.0
EMERALDS,30600,10000.0
EMERALDS,30700,10000.0
EMERALDS,30800,10000.0
EMERALDS,30900,10000.0
EMERALDS,31000,10002.0
EMERALDS,31100,10000.0
EMERALDS,31200,10000.0
EMERALDS,31300,10000.0
EMERALDS,31400,10002.0
EMERALDS,31500,10000.0
EMERALDS,31600,10000.0
EMERALDS,31700,10000.0
EMERALDS,31800,10000.0
EMERALDS,31900,10000.0
EMERALDS,32000,10000.0
EMERALDS,32100,10000.0
EMERALDS,32200,10000.0
EMERALDS,32300,10000.0
EMERALDS,32400,10000.0
EMERALDS,32500,10000.0
EMERALDS,32600,10000.0
EMERALDS,32700,10000.0
EMERALDS,32800,10000.0
EMERALDS,32900,10000.0
EMERALDS,33000,10000.0
EMERALDS,33100,10000.0
EMERALDS,33200,10000.0
EMERALDS,33300,10000.0
EMERALDS,33400,10000.0
EMERALDS,33500,10000.0
EMERALDS,33600,10000.0
EMERALDS,33700,10000.0
EMERALDS,33800,10000.0
EMERALDS,33900,10000.0
EMERALDS,34000,10000.0
EMERALDS,34100,10000.0
EMERALDS,34200,10000.0
EMERALDS,34300,10000.0
EMERALDS,34400,10000.0
EMERALDS,34500,10000.0
EMERALDS,34600,10000.0
EMERALDS,34700,10000.0
EMERALDS,34800,10000.0
EMERALDS,34900,10000.0
EMERALDS,35000,9998.0
EMERALDS,35100,10002.0
EMERALDS,35200,10000.0
EMERALDS,35300,10000.0
EMERALDS,35400,10000.0
EMERALDS,35500,10000.0
EMERALDS,35600,10000.0
EMERALDS,35700,10000.0
EMERALDS,35800,10000.0
EMERALDS,35900,10000.0
EMERALDS,36000,10000.0
EMERALDS,36100,10000.0
EMERALDS,36200,10000.0
EMERALDS,36300,10000.0
EMERALDS,36400,10000.0
EMERALDS,36500,10000.0
EMERALDS,36600,10000.0
EMERALDS,36700,10000.0
EMERALDS,36800,10000.0
EMERALDS,36900,10000.0
EMERALDS,37000,10000.0
EMERALDS,37100,10000.0
EMERALDS,37200,10000.0
EMERALDS,37300,10000.0
EMERALDS,37400,10000.0
EMERALDS,37500,9998.0
EMERALDS,37600,10000.0
EMERALDS,37700,10000.0
EMERALDS,37800,10000.0
EMERALDS,37900,10000.0
EMERALDS,38000,10002.0
EMERALDS,38100,10000.0
EMERALDS,38200,10000.0
EMERALDS,38300,10000.0
EMERALDS,38400,10002.0
EMERALDS,38500,10000.0
EMERALDS,38600,10000.0
EMERALDS,38700,10000.0
EMERALDS,38800,10000.0
EMERALDS,38900,10000.0
EMERALDS,39000,10002.0
EMERALDS,39100,10000.0
EMERALDS,39200,10000.0
EMERALDS,39300,10000.0
EMERALDS,39400,10000.0
EMERALDS,39500,10000.0
EMERALDS,39600,10000.0
EMERALDS,39700,10000.0
EMERALDS,39800,10000.0
EMERALDS,39900,10000.0
EMERALDS,40000,10000.0
EMERALDS,40100,10000.0
EMERALDS,40200,10000.0
EMERALDS,40300,10000.0
EMERALDS,40400,10000.0
EMERALDS,40500,10000.0
EMERALDS,40600,10000.0
EMERALDS,40700,10000.0
EMERALDS,40800,10000.0
EMERALDS,40900,10000.0
EMERALDS,41000,10000.0
EMERALDS,41100,10000.0
EMERALDS,41200,10000.0
EMERALDS,41300,10000.0
EMERALDS,41400,10000.0
EMERALDS,41500,10000.0
EMERALDS,41600,10000.0
EMERALDS,41700,10000.0
EMERALDS,41800,10000.0
EMERALDS,41900,10000.0
EMERALDS,42000,10000.0
EMERALDS,42100,10000.0
EMERALDS,42200,10000.0
EMERALDS,42300,10000.0
EMERALDS,42400,9998.0
EMERALDS,42500,10000.0
EMERALDS,42600,10000.0
EMERALDS,42700,10000.0
EMERALDS,42800,9998.0
EMERALDS,42900,10000.0
EMERALDS,43000,10000.0
EMERALDS,43100,10000.0
EMERALDS,43200,10000.0
EMERALDS,43300,10000.0
EMERALDS,43400,10000.0
EMERALDS,43500,10000.0
EMERALDS,43600,10000.0
EMERALDS,43700,10000.0
EMERALDS,43800,10000.0
EMERALDS,43900,10000.0
EMERALDS,44000,10000.0
EMERALDS,44100,10000.0
EMERALDS,44200,10000.0
EMERALDS,44300,10000.0
EMERALDS,44400,10000.0
EMERALDS,44500,10000.0
EMERALDS,44600,10000.0
EMERALDS,44700,9998.0
EMERALDS,44800,10000.0
EMERALDS,44900,10000.0
EMERALDS,45000,10000.0
EMERALDS,45100,10000.0
EMERALDS,45200,10000.0
EMERALDS,45300,10000.0
EMERALDS,45400,10000.0
EMERALDS,45500,10000.0
EMERALDS,45600,10000.0
EMERALDS,45700,10000.0
EMERALDS,45800,10000.0
EMERALDS,45900,10000.0
EMERALDS,46000,10002.0
EMERALDS,46100,10000.0
EMERALDS,46200,10000.0
EMERALDS,46300,10000.0
EMERALDS,46400,10000.0
EMERALDS,46500,10000.0
EMERALDS,46600,10000.0
EMERALDS,46700,10000.0
EMERALDS,46800,10000.0
EMERALDS,46900,10000.0
EMERALDS,47000,10000.0
EMERALDS,47100,10000.0
EMERALDS,47200,10000.0
EMERALDS,47300,10000.0
EMERALDS,47400,10000.0
EMERALDS,47500,10000.0
EMERALDS,47600,10000.0
EMERALDS,47700,10000.0
EMERALDS,47800,10000.0
EMERALDS,47900,10000.0
EMERALDS,48000,10000.0
EMERALDS,48100,10000.0
EMERALDS,48200,10000.0
EMERALDS,48300,10000.0
EMERALDS,48400,10000.0
EMERALDS,48500,10000.0
EMERALDS,48600,10000.0
EMERALDS,48700,10000.0
EMERALDS,48800,10000.0
EMERALDS,48900,10000.0
EMERALDS,49000,10000.0
EMERALDS,49100,10000.0
EMERALDS,49200,10002.0
EMERALDS,49300,10000.0
EMERALDS,49400,10002.0
EMERALDS,49500,10000.0
EMERALDS,49600,10000.0
EMERALDS,49700,10000.0
EMERALDS,49800,10000.0
EMERALDS,49900,10000.0
EMERALDS,50000,10000.0
EMERALDS,50100,10000.0
EMERALDS,50200,10000.0
EMERALDS,50300,10000.0
EMERALDS,50400,10000.0
EMERALDS,50500,10000.0
EMERALDS,50600,10000.0
EMERALDS,50700,10000.0
EMERALDS,50800,10000.0
EMERALDS,50900,10000.0
EMERALDS,51000,10000.0
EMERALDS,51100,10000.0
EMERALDS,51200,10000.0
EMERALDS,51300,10000.0
EMERALDS,51400,10000.0
EMERALDS,51500,10000.0
EMERALDS,51600,10000.0
EMERALDS,51700,10000.0
EMERALDS,51800,10000.0
EMERALDS,51900,10000.0
EMERALDS,52000,10002.0
EMERALDS,52100,10000.0
EMERALDS,52200,10000.0
EMERALDS,52300,10000.0
EMERALDS,52400,10000.0
EMERALDS,52500,10000.0
EMERALDS,52600,10000.0
EMERALDS,52700,10000.0
EMERALDS,52800,10000.0
EMERALDS,52900,10000.0
EMERALDS,53000,10000.0
EMERALDS,53100,10000.0
EMERALDS,53200,10000.0
EMERALDS,53300,10000.0
EMERALDS,53400,10000.0
EMERALDS,53500,10000.0
EMERALDS,53600,9998.0
EMERALDS,53700,9998.0
EMERALDS,53800,10000.0
EMERALDS,53900,10002.0
EMERALDS,54000,10000.0
EMERALDS,54100,10000.0
EMERALDS,54200,10000.0
EMERALDS,54300,10000.0
EMERALDS,54400,10000.0
EMERALDS,54500,10000.0
EMERALDS,54600,10000.0
EMERALDS,54700,10000.0
EMERALDS,54800,10000.0
EMERALDS,54900,10000.0
EMERALDS,55000,10000.0
EMERALDS,55100,10002.0
EMERALDS,55200,10000.0
EMERALDS,55300,10000.0
EMERALDS,55400,10000.0
EMERALDS,55500,10000.0
EMERALDS,55600,10000.0
EMERALDS,55700,10000.0
EMERALDS,55800,10000.0
EMERALDS,55900,10000.0
EMERALDS,56000,10000.0
EMERALDS,56100,10000.0
EMERALDS,56200,10000.0
EMERALDS,56300,10000.0
EMERALDS,56400,10000.0
EMERALDS,56500,10000.0
EMERALDS,56600,10000.0
EMERALDS,56700,10000.0
EMERALDS,56800,10000.0
EMERALDS,56900,10000.0
EMERALDS,57000,10000.0
EMERALDS,57100,10000.0
EMERALDS,57200,10000.0
EMERALDS,57300,10000.0
EMERALDS,57400,10000.0
EMERALDS,57500,10000.0
EMERALDS,57600,10000.0
EMERALDS,57700,10000.0
EMERALDS,57800,10000.0
EMERALDS,57900,10000.0
EMERALDS,58000,10000.0
EMERALDS,58100,10000.0
EMERALDS,58200,10000.0
EMERALDS,58300,10000.0
EMERALDS,58400,10000.0
EMERALDS,58500,10000.0
EMERALDS,58600,10000.0
EMERALDS,58700,10000.0
EMERALDS,58800,10000.0
EMERALDS,58900,10000.0
EMERALDS,59000,10000.0
EMERALDS,59100,10000.0
EMERALDS,59200,10000.0
EMERALDS,59300,10000.0
EMERALDS,59400,10000.0
EMERALDS,59500,10000.0
EMERALDS,59600,10000.0
EMERALDS,59700,10000.0
EMERALDS,59800,10000.0
EMERALDS,59900,10000.0
EMERALDS,60000,10000.0
EMERALDS,60100,10000.0
EMERALDS,60200,10000.0
EMERALDS,60300,10000.0
EMERALDS,60400,10000.0
EMERALDS,60500,10000.0
EMERALDS,60600,10000.0
EMERALDS,60700,10000.0
EMERALDS,60800,10000.0
EMERALDS,60900,10000.0
EMERALDS,61000,10000.0
EMERALDS,61100,10000.0
EMERALDS,61200,10000.0
EMERALDS,61300,10000.0
EMERALDS,61400,10000.0
EMERALDS,61500,10000.0
EMERALDS,61600,10000.0
EMERALDS,61700,10000.0
EMERALDS,61800,10000.0
EMERALDS,61900,10000.0
EMERALDS,62000,10000.0
EMERALDS,62100,10000.0
EMERALDS,62200,10000.0
EMERALDS,62300,10000.0
EMERALDS,62400,10000.0
EMERALDS,62500,10000.0
EMERALDS,62600,10000.0
EMERALDS,62700,10000.0
EMERALDS,62800,10000.0
EMERALDS,62900,10000.0
EMERALDS,63000,10000.0
EMERALDS,63100,10000.0
EMERALDS,63200,10000.0
EMERALDS,63300,10000.0
EMERALDS,63400,10000.0
EMERALDS,63500,10000.0
EMERALDS,63600,10000.0
EMERALDS,63700,10000.0
EMERALDS,63800,10000.0
EMERALDS,63900,10000.0
EMERALDS,64000,10000.0
EMERALDS,64100,10000.0
EMERALDS,64200,10000.0
EMERALDS,64300,10000.0
EMERALDS,64400,10000.0
EMERALDS,64500,10002.0
EMERALDS,64600,10000.0
EMERALDS,64700,10000.0
EMERALDS,64800,10000.0
EMERALDS,64900,9998.0
EMERALDS,65000,10000.0
EMERALDS,65100,10000.0
EMERALDS,65200,10000.0
EMERALDS,65300,10000.0
EMERALDS,65400,10000.0
EMERALDS,65500,10000.0
EMERALDS,65600,10000.0
EMERALDS,65700,10000.0
EMERALDS,65800,10000.0
EMERALDS,65900,10000.0
EMERALDS,66000,10000.0
EMERALDS,66100,10000.0
EMERALDS,66200,10000.0
EMERALDS,66300,10000.0
EMERALDS,66400,10000.0
EMERALDS,66500,10000.0
EMERALDS,66600,10000.0
EMERALDS,66700,10000.0
EMERALDS,66800,10000.0
EMERALDS,66900,10000.0
EMERALDS,67000,10000.0
EMERALDS,67100,10000.0
EMERALDS,67200,10000.0
EMERALDS,67300,9998.0
EMERALDS,67400,10000.0
EMERALDS,67500,9998.0
EMERALDS,67600,10000.0
EMERALDS,67700,10000.0
EMERALDS,67800,10000.0
EMERALDS,67900,10000.0
EMERALDS,68000,10000.0
EMERALDS,68100,10000.0
EMERALDS,68200,10000.0
EMERALDS,68300,10000.0
EMERALDS,68400,10000.0
EMERALDS,68500,10000.0
EMERALDS,68600,10000.0
EMERALDS,68700,10002.0
EMERALDS,68800,10000.0
EMERALDS,68900,10000.0
EMERALDS,69000,10000.0
EMERALDS,69100,9998.0
EMERALDS,69200,10000.0
EMERALDS,69300,10000.0
EMERALDS,69400,10000.0
EMERALDS,69500,10000.0
EMERALDS,69600,10000.0
EMERALDS,69700,10000.0
EMERALDS,69800,10000.0
EMERALDS,69900,10000.0
EMERALDS,70000,10000.0
EMERALDS,70100,10000.0
EMERALDS,70200,10000.0
EMERALDS,70300,9998.0
EMERALDS,70400,10000.0
EMERALDS,70500,10000.0
EMERALDS,70600,10000.0
EMERALDS,70700,10000.0
EMERALDS,70800,10000.0
EMERALDS,70900,9998.0
EMERALDS,71000,10000.0
EMERALDS,71100,10000.0
EMERALDS,71200,9998.0
EMERALDS,71300,9998.0
EMERALDS,71400,10000.0
EMERALDS,71500,10000.0
EMERALDS,71600,10000.0
EMERALDS,71700,10000.0
EMERALDS,71800,10000.0
EMERALDS,71900,10002.0
EMERALDS,72000,10000.0
EMERALDS,72100,10000.0
EMERALDS,72200,10000.0
EMERALDS,72300,10000.0
EMERALDS,72400,10000.0
EMERALDS,72500,10000.0
EMERALDS,72600,10000.0
EMERALDS,72700,10000.0
EMERALDS,72800,10000.0
EMERALDS,72900,10000.0
EMERALDS,73000,10000.0
EMERALDS,73100,10000.0
EMERALDS,73200,10000.0
EMERALDS,73300,10000.0
EMERALDS,73400,10002.0
EMERALDS,73500,10000.0
EMERALDS,73600,10000.0
EMERALDS,73700,10000.0
EMERALDS,73800,10000.0
EMERALDS,73900,10000.0
EMERALDS,74000,10000.0
EMERALDS,74100,10000.0
EMERALDS,74200,10000.0
EMERALDS,74300,10000.0
EMERALDS,74400,10000.0
EMERALDS,74500,10000.0
EMERALDS,74600,10000.0
EMERALDS,74700,10002.0
EMERALDS,74800,10000.0
EMERALDS,74900,10000.0
EMERALDS,75000,10000.0
EMERALDS,75100,10000.0
EMERALDS,75200,10000.0
EMERALDS,75300,10000.0
EMERALDS,75400,10000.0
EMERALDS,75500,10000.0
EMERALDS,75600,10000.0
EMERALDS,75700,10000.0
EMERALDS,75800,10000.0
EMERALDS,75900,10000.0
EMERALDS,76000,10000.0
EMERALDS,76100,10000.0
EMERALDS,76200,10000.0
EMERALDS,76300,10000.0
EMERALDS,76400,10000.0
EMERALDS,76500,10000.0
EMERALDS,76600,10000.0
EMERALDS,76700,10000.0
EMERALDS,76800,10000.0
EMERALDS,76900,10000.0
EMERALDS,77000,10000.0
EMERALDS,77100,10000.0
EMERALDS,77200,10000.0
EMERALDS,77300,10000.0
EMERALDS,77400,10000.0
EMERALDS,77500,10000.0
EMERALDS,77600,10000.0
EMERALDS,77700,10002.0
EMERALDS,77800,10000.0
EMERALDS,77900,10000.0
EMERALDS,78000,10000.0
EMERALDS,78100,10000.0
EMERALDS,78200,10002.0
EMERALDS,78300,10000.0
EMERALDS,78400,10000.0
EMERALDS,78500,10000.0
EMERALDS,78600,10000.0
EMERALDS,78700,10000.0
EMERALDS,78800,10000.0
EMERALDS,78900,10000.0
EMERALDS,79000,10000.0
EMERALDS,79100,10000.0
EMERALDS,79200,10000.0
EMERALDS,79300,10000.0
EMERALDS,79400,10000.0
EMERALDS,79500,10000.0
EMERALDS,79600,10000.0
EMERALDS,79700,10000.0
EMERALDS,79800,10000.0
EMERALDS,79900,10000.0
EMERALDS,80000,10000.0
EMERALDS,80100,10000.0
EMERALDS,80200,10000.0
EMERALDS,80300,10000.0
EMERALDS,80400,10000.0
EMERALDS,80500,10000.0
EMERALDS,80600,10002.0
EMERALDS,80700,10000.0
EMERALDS,80800,10000.0
EMERALDS,80900,10000.0
EMERALDS,81000,10000.0
EMERALDS,81100,10000.0
EMERALDS,81200,10000.0
EMERALDS,81300,10000.0
EMERALDS,81400,10000.0
EMERALDS,81500,10000.0
EMERALDS,81600,10000.0
EMERALDS,81700,10000.0
EMERALDS,81800,10000.0
EMERALDS,81900,10000.0
EMERALDS,82000,10000.0
EMERALDS,82100,10000.0
EMERALDS,82200,10000.0
EMERALDS,82300,10000.0
EMERALDS,82400,10000.0
EMERALDS,82500,10000.0
EMERALDS,82600,10000.0
EMERALDS,82700,10000.0
EMERALDS,82800,10000.0
EMERALDS,82900,10000.0
EMERALDS,83000,10000.0
EMERALDS,83100,10000.0
EMERALDS,83200,10000.0
EMERALDS,83300,10000.0
EMERALDS,83400,10000.0
EMERALDS,83500,10000.0
EMERALDS,83600,10000.0
EMERALDS,83700,10000.0
EMERALDS,83800,10000.0
EMERALDS,83900,10000.0
EMERALDS,84000,10000.0
EMERALDS,84100,10000.0
EMERALDS,84200,10000.0
EMERALDS,84300,10000.0
EMERALDS,84400,10000.0
EMERALDS,84500,10000.0
EMERALDS,84600,10000.0
EMERALDS,84700,10000.0
EMERALDS,84800,10000.0
EMERALDS,84900,10000.0
EMERALDS,85000,10000.0
EMERALDS,85100,10000.0
EMERALDS,85200,10000.0
EMERALDS,85300,10000.0
EMERALDS,85400,10000.0
EMERALDS,85500,10000.0
EMERALDS,85600,10000.0
EMERALDS,85700,10000.0
EMERALDS,85800,10000.0
EMERALDS,85900,10000.0
EMERALDS,86000,10000.0
EMERALDS,86100,10000.0
EMERALDS,86200,10000.0
EMERALDS,86300,10000.0
EMERALDS,86400,10000.0
EMERALDS,86500,10002.0
EMERALDS,86600,10000.0
EMERALDS,86700,10000.0
EMERALDS,86800,10000.0
EMERALDS,86900,10000.0
EMERALDS,87000,10000.0
EMERALDS,87100,10000.0
EMERALDS,87200,10000.0
EMERALDS,87300,10000.0
EMERALDS,87400,10000.0
EMERALDS,87500,10000.0
EMERALDS,87600,10000.0
EMERALDS,87700,10000.0
EMERALDS,87800,10000.0
EMERALDS,87900,10000.0
EMERALDS,88000,10000.0
EMERALDS,88100,10000.0
EMERALDS,88200,10000.0
EMERALDS,88300,10000.0
EMERALDS,88400,10000.0
EMERALDS,88500,10000.0
EMERALDS,88600,10000.0
EMERALDS,88700,10000.0
EMERALDS,88800,10000.0
EMERALDS,88900,10000.0
EMERALDS,89000,10000.0
EMERALDS,89100,10000.0
EMERALDS,89200,10000.0
EMERALDS,89300,10000.0
EMERALDS,89400,10002.0
EMERALDS,89500,10000.0
EMERALDS,89600,10000.0
EMERALDS,89700,10000.0
EMERALDS,89800,10000.0
EMERALDS,89900,10000.0
EMERALDS,90000,10000.0
EMERALDS,90100,10000.0
EMERALDS,90200,10000.0
EMERALDS,90300,10000.0
EMERALDS,90400,10000.0
EMERALDS,90500,10000.0
EMERALDS,90600,10000.0
EMERALDS,90700,10000.0
EMERALDS,90800,10002.0
EMERALDS,90900,10000.0
EMERALDS,91000,10000.0
EMERALDS,91100,10000.0
EMERALDS,91200,10000.0
EMERALDS,91300,10000.0
EMERALDS,91400,10000.0
EMERALDS,91500,10000.0
EMERALDS,91600,10000.0
EMERALDS,91700,10000.0
EMERALDS,91800,10000.0
EMERALDS,91900,10000.0
EMERALDS,92000,10000.0
EMERALDS,92100,10000.0
EMERALDS,92200,10000.0
EMERALDS,92300,10000.0
EMERALDS,92400,10000.0
EMERALDS,92500,10000.0
EMERALDS,92600,10000.0
EMERALDS,92700,10000.0
EMERALDS,92800,10000.0
EMERALDS,92900,10000.0
EMERALDS,93000,10000.0
EMERALDS,93100,10002.0
